Sender ID,Sender Title,Date,Text
5298746429,مهند,2023-07-07 09:24:09+00:00,
6116035607,mohamed_mimy,2023-07-06 22:53:15+00:00,
1252364574,هواري البلد #بتاع_هدوم,2023-07-06 14:58:09+00:00,"إحنا اللي بعد العيد عندنا قلابان ياصاحبي 💥 واعرفك انك 😘 الفرق اللي بتروح تشتري بيه انتا أوله بيه 🤩 number one  بيقولك 😎 الحر ده يجي معا شروال 💯 ملتون قطن صافي 💯 ضهر فوطه 😍 علشان الجينز في الحر ده مش مستحب 😉 نهائي علشان التسلخات 😂 ياصاحبي 💥 عايز حاجه مريحه وسلسه وجميله 🎉 تعالي اقولك الشروال ده قطن 💯 صافي 💥 هيجي معاك اي مشوار مش هيقولك لا بتاع نزاهه رايح جيم نزول قهوه خروجه معا أصحابك هيشرفك معمول عليه عروض النهارده وبكرا 
الشروال ٢٠٠ ولو هتاخد واحد تاني القطعه التانيه هتبقي ٥٠ بس  
يعني القطعتين بي ٢٥٠ 
انت بتروح تشتري قطعه بي الرقم ده دلوقتي في غلاء الأسعار 🤫 
Number one  خميس وجمعه موت الموت عندنا 
متاح الالوان 
اسود 
بيج 
موف 💪 
فقط 
ركز أسود 
بيج 
موف 💪 فقط
احجز واتس بسرعه 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇 
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-07-05 22:12:17+00:00,"لو اتسالت علينا قولهم بنتعامل معا عم الشغلانة 💥 عمها ومش هيبان لها 👍

🔥  ترنج Bottega اتكرر تاني 💥
بعد العيد أخواتي اللي سألتني عليه 😘 
Madn in Italy  💥 
مش عايز ابهرك واقولك الترنج في التلبيس بتاعه تحفه 🤫 ولا كلمه والصوره ظلمه ليه 🤩 تعالي اقولك العميل بتاعي بنميزه ازي 😎 ترنج مستورد نازل بار كود وكل شي 😉 
طيب الخامه مش هقولك عليها كلنا عارفين 💯 المستورد 💫 بذات لو إيطالي 🔥 
ثانيا انا جيب ليك سعر لو المستورد عرف اني بحرقه بسعر ده 🤫 هيبطل الشغلانة 😎 وانا عامل عرض عليه لغيط يوم الجمعه عرض لمده يومين تلحق أو لا دي بتاعتك انت 
بدلا 450 انا منزله 200 فقط 
وربنا أقل من تكلفه تشرته فقط 
جايب ليك خصم فيه 60% 
متاح منه لي سعيد الحظ اللي يحلقه 
أحجز واتس اب بسعره 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-07-04 23:22:50+00:00,"جايب ليك لقطه لي الكلام عنها قليل 🔥 ترنج 3 قطع اللي هيمشي معاك كل حاجه ⚡ تعالي نتكلم في التفاصيل علي طول 🤫 اولا الترنج بنطلون ملتون كارجو جاي 6 جيب 
اتنين باجي واتنين خلفي واتنين امامي 😎 يعني اي حاجه هتقدر يشيلها بشكل مش هيضايفك 💫  
معا شورت علشان الصيف يعني شورت والشورت في 3 جيب لوحده 💥 ومعاهم التشرت 👑 أنا لو  هبيع جيوب هيبقي اكتر😂 من السعر اللي هقوله ليك 😘 ثانيا خامه ملتون قطن 💯 علشان الصيف والنار اللي احنا فيها مش هيجي معاك خامه زي القطن 👍 
طيب ده في المحلات واي صفحه اون لاين 💪 مش هيقولك أقل من 300 جنيه  وبصراحه هتبقي انت الكسبان 🔥 ولكن نحن نختلف عن الاخرون 🤫 وعلشان انت عميل عندي لازم اديك اللي مش عند اي حد تاني سواء خامه ممتازه جدا 
والسعر تتفشجر انك جبته بسعر ده 😉 قدام اي حد انا عامل عليه عرض لمده يومين بدلا 300 بي 175 
واحسبها ترنج 3 قطع ملتون قطن 💯 بكام وسعر حاليا الشورت في السوق بسعر ده 😱 أحجز واتس بسرعه 01110755022 
العرض ثأري لغيط يوم الخميس فقط 
175 جنيه 💪 بدلا 300 
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇 
https://t.me/fashion_elhwarhi
قولهم بتعامل معا المرشطم 😂"
1252364574,هواري البلد #بتاع_هدوم,2023-07-04 12:16:29+00:00,"بعد العيد 🔥 والعروض اللي من حديد 🤫 مش هنقولك وكان بيطلع في العيد بكام ⚡ وحاليا سعره كام 😎 الكلام معانا 👑 علي شعار كلها 💯 هتلبس لبس 💫 مستورد 🇹🇷 بسعر أقل من المصري ده المعادله الاصعب اللي بنحاول 💪 نحققه 💥 
سعر التشرت 175 بدلا 300 
والاتنين بي 250 
ايوه يعني التشرت يوقف عليك بي 125 جنيه في القطعتين ❌ الحق متاح منه 
8 قطع فقط كلم اي حد زميلك 
والحق أحجز الاوردر علي الواتس اب 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
5298746429,مهند,2023-06-30 18:31:22+00:00,
6151865012,Tamer Apd Elwahab,2023-06-25 04:59:27+00:00,
1252364574,هواري البلد #بتاع_هدوم,2023-06-24 21:46:17+00:00,"لما أقولك شغلنا 👑 شغل برندات 💥 هات حد يعمل زينا ⚡ وانا أقوله ياعمنا 🖐️ السكوت في حرم الجمال جمال 😉 الكلام معانا علي تحطيم اسعار المتسورد 😍 مش بعملك عروض علي المصري 💪 دي المعدله الاصعب في الشغلانة 😎 كلها عندها لبس 💫 بس مش زي اللي عندنا لان انا بقولك اللي بتشتري بره 🤫 عندي بربع تمنه 🌏 واسال في القاره مش في مصر 😉
تشرت مستورد قطن صافي 💯 
ده في اي محل مستورد 🇹🇷 هتلاقي من 450 لي 500🤩 
والبنطلون الفاشون بي 450 و 500⚡ 
يعني تشرت وبنطلون بس 1000 بره 🖐️
تعالي عندنا أقولك تفاصيل عروضنا اللي بفضل الله بتشوفه النهارده بيخلص بكرا إنشاء الله 🎇 بسبب قوه العرض
تشرت مستورد 🇹🇷 قطن 100% 
مستورد 🇹🇷
ده تشرت Zara اسال عليه في البرند 💫 واسمع سعره 
ده خامه فتافيت 
معا بنطلون مستورد فاشون 
وكوتشي كونفرس 🤫 
كل ده  
550 فقط في العرض بدلا من 1200
بنص السعر يا صاحبي 
أحجز واتس معانا 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-06-23 21:32:21+00:00,"جبت ليك الشغل هو ملبوس اهو علشان تشوف الجمدان 💯 

شغلنا 👑 معروف 💯 مش معنى 🔥 اني مش جشع 😍 يبقي شغلنا في حاجه لا احب أعرفك 💫 صورنا علي الطبيعه شغلنا 💥 خام مستورد 🇹🇷 تركي 😎 صورنا اهي تكرار لي المره المليون 💪 ومش هنحط سعر علشان ومحلات كتير كلمتني ⚡ اللي محتاج شي يكلمني خاص ❤️ احب أقولك اني مليش مناسف واللي بيتعامل معانا كسبان 💥 واللي بره عننا يورينا هيشتري بكام 😂 وهو متقرتس من اي مكان في مصر 🤩 شغلي بضمان 👍 واللي بيتعامل معانا مره بيتشري كل مره 💯 بص علي قناتي علي كل سوشيال الميديا كلهم اخواتي بفاضل الله كسبان الثقة بتاعتهم 
كارجو مستورد 🇹🇷
وتشرت مستورد 🇹🇷 ومعاهم الكونفرس السعر بتمن الكونفرس 😂 
لف لفتك وهات من اي مكان في مصر اهم شي انت تكون مش مضحوك عليك 🎉 ودي الرسالة بلاش جشع التجار 🔥 
أحجز واتس بسرعه 01110755022 
اللي عايز يحجز الشغل الرايق ده ولله 🤫 موت الموت 
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-06-22 21:47:48+00:00,"انا كينج اللعبه لو تعرف تجيب ⚡ شغلنا 👑 من اي مكان في مصر 💥 بسعرنا 🤩 تعالي خد ببلاش 😉 
تروح مول تروح محل تنزل سوق الجمعه 🤫 أتحداك والناس اللي بتقولي مستحيل انا العروض بنزلها بتخلص في يومها 💪 علشان الكوالتي غير مليش ذنب انك بيضحك عليك 🤠 خليك عايش اجنبي في بلدك 😘 وسيب لينا الناس اللي خايفه علي فلوسها 👐 
احنا كينج اللعبه 🎲 اخوك بيقولك 😎 بفضل 🎇 الله مش شايف حد معا ⚡ تعالي اقولك 😍 محتويات العرض 
بنطلون ck كارجو مستورد 🇹🇷 لو رحت محل اي مكان في مصر مش اقل من 700 
تشرت قطن صافي 💯 تركي 🇹🇷 أقل حاجه 500
كونفرس 🤫 بلاش أقولك 
ممكن 400 ياله 😂 
العروض معانا 👑 
كل ده 570 فقط تحلق تفكر 
الموضوع فاضل منه 3 قطع سعيد الحظ اللي يحلق 💪 
أحجز واتس معانا 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
 https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-06-22 01:49:21+00:00,"تعالي اقولك ⚡ بي الف جنيه هتعمل بيها عندي اي 😎 🔥 اخليك تملا الدولاب كله 😍 من عند اخوك ولله 💯 كل اللي انت شايفه 🎲 
8 قطع موت كلهم مستورد 🇹🇷❌ مستورد 👑 أنا عايز اشوف حد في مصر بتاع هدوم يعمل كده 🎉 معا كل ده ولله الحسبه خسرانه ❤️ علشانكم يارب تلحق 💪 مكونات العرض ⚡ 
طقم كامل  بنطلون جينز مستورد 🇹🇷 ديسكوير فاشون 💯 
ومعا تشرت فاشون 💯 
ومعا كونفرس 🤫 ⚒️ بس لا لسه 
معاهم قميص نص كم قطن 💯 صافي تركي 🇹🇷 
معاهم ترنج كامل بوتنج إيطالي 🔥 
بس كده لا انا ناوي على الخسارة 😂 معايا 
هديك شروال ملتون قطن صافي 💯 ضهر فوطه 😘 
معا تشرت اوفر سايز 😉 علي النسل الظهر فوطه 😍 بردوا كل ده 
لو رحت محل أقل 3000 مش هتجيبه 💫 
انا عملك عرض 1000 فقط لمده يومين تلحق أو لا 
عرض الخميس والجمعة 
أحجز واتس 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-06-20 22:58:52+00:00,"تشرت 😎 ده متاح منه لونين 💥 أبيض وأسود 💫 مش محتاج أقولك 🤫 الكلام معانا ⚡  تشرت مستورد 🇹🇷 مش عند حد غيرنا 💯  بقولك اي 😍 شغل العيد جديد ❌ جديد 🥰 
لو مش عارف الاسعار دي 💪 اسال اي محل لو لقيته بره وعنده 🤩 بكام هتلاقي انا عندي بنص تمنه 🌏
متاح منه جميع المقاسات 💥  
وفاضل منه اخر كميه حاول تلحق علشان يكون ليك نصيب في العيد 🥰 
الحق احجز واتس بسرعه 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-06-19 21:11:25+00:00,"الموضوع معانا ⚡ علي اكشن 🎉 يا دوري 🖐️ السعوديه بتعمل شو في كوره القدم 💯 وانا بقدم 😎 موت في الملابس ⛲ خليك كده العيد داخل عليك 🤠 وكل لما تروح محل 😊 يقعد يستغل فيك 😉 واللي متعامل معانا 👑 شغال ياخد العروض 💥 وبيوفر 💪 في كل طقم مبلغ 🤫 يقدر يخرج بيه في العيد🥰 الكلام معانا 👑 علي ترندات ⚒️ مستورد 🇹🇷 ❌ مستورد 💯 
تعالي اقولك تفاصيل العرض 🤩 وشغل دماغك علشان صوري علي الطبيعه 🎲 وعلي الأرض 💥 
بنطلون جينز مستورد 🇹🇷 فاشون 😱 بره 500 و 400⚡
تشرت 😎 الرعد الخامه المستورد 💫 القطن  أقل شي بره بي 300 و 350❤️ 
والكونفرس اكيد انت عارف سعره 🎉
كل ده لغيط ما يخلص العرض بدلا من 1200 بي 600 فقط 🍎

كمان بقولك 600 فقط 💪 
ومتاح شحن علشان العروض اللي بتخلص دي 😂الناس تلحق ⚡ 
أحجز واتس بسرعه 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-06-18 22:21:06+00:00,"تشرت البسكوته بتاع Zara  New collection  
اسال علي سعره

لما أقولك شغلنا 👑 شغل برندات 💥 هات حد يعمل زينا ⚡ وانا أقوله ياعمنا 🖐️ السكوت في حرم الجمال جمال 😉 الكلام معانا علي تحطيم اسعار المتسورد 😍 مش بعملك عروض علي المصري 💪 دي المعدله الاصعب في الشغلانة 😎 كلها عندها لبس 💫 بس مش زي اللي عندنا لان انا بقولك اللي بتشتري بره 🤫 عندي بربع تمنه 🌏 واسال في القاره مش في مصر 😉
تشرت مستورد قطن صافي 💯 
ده في اي محل مستورد 🇹🇷 هتلاقي من 450 لي 500🤩 
والبنطلون الفاشون بي 450 و 500⚡ 
يعني تشرت وبنطلون بس 1000 بره 🖐️
تعالي عندنا أقولك تفاصيل عروضنا اللي بفضل الله بتشوفه النهارده بيخلص بكرا إنشاء الله 🎇 بسبب قوه العرض
تشرت مستورد 🇹🇷 قطن 100% 
مستورد 🇹🇷
ده تشرت Zara اسال عليه في البرند 💫 واسمع سعره 
ده خامه فتافيت 
معا بنطلون مستورد فاشون 
وكوتشي كونفرس 🤫 
كل ده  
550 فقط في العرض بدلا من 1200
بنص السعر يا صاحبي 
أحجز واتس معانا 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-06-17 22:02:38+00:00,"ملوك الشغلانة 💥 وأحنا عارفين 💯 
بدل ما تعمل طقم 🤫 احنا بنقولك الطقم بتاعك عندنا ⚒️ مستورد 🇹🇷 في مستورد 🖐️ الكلام معانا 👑 علي عروض لغيط يوم الخميس 😎 اللي بيلحق كسبان 💥 واسال بره وخلينا اخر ناس في مصر 😘 سواء في مول او محل او حتي فرشه 💫 اخوك بيقولك مفيش منافس بفضل 🎇 الله متاح الشحن علشان الناس كلها تستفاد من العروض 🤩 تعالي اقولك محتويات العرض 💯
بنطلون فاشون 💯 ديسكوير 😱 
بره انت بتروح تشتريه مش اقل. من 400 لي 450 💪 
تشرت جكار 😎 كلام في خلصان من فنش لي كل حاجه اتفرج على التفاصيل 
مش أقل من 250 لي 300 😉 
نيجي لي الكوتشي بردوا خلصان الكلام معانا 👑 علي ترند الموسم 🤫 كونفرس 🎲 
بره من 400و 300
يعني لو عملت طقم بره هيكلفك مش اقل حاجه 1000 جنيه 💪 
Number one 🖐️ 
لما نقولك احنا بابا الشغلانة 💥 تعرف  

كل اللي انت شايفه بدلا 1000 و 1100 بره العرض عندنا 
550 فقط ايوه ولله صدق اولا تصدق وتحلق أو مش تلحق ⚡ 
كلها لما بتعمل عروض مش بتعمل شحن بس بقولك علشان تستفاد من العروض 🤩 متاح شحن 
أحجز واتس بسرعه 01110755022
اخر كميه منه 
550 ممنوعات ياصحبي 😂 
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-06-15 20:22:46+00:00,"احب أقولك 💯 علشان 💥 الكلام معانا ⚡ مش خلصان🤩 
الكلام معانا 👑 بشياكه 💯 
ترنج جكار 😎  ابيض واورنج الاولون 💤  فقط اللي في البوست 🎲
اقولك الصور علي الطبيعه لو رحت محل ٢٥٠ و ٢٠٠ 💫 
احب اقولك الكلام معانا 👑 خلصان 
الترنج ١٧٥ 
والاتنين ٣٠٠ فقط واحجز معانا  واتس 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇 
https://t.me/fashion_elhwarhi"
1554592467,Yahiayahi,2023-06-15 00:28:13+00:00,https://chat.whatsapp.com/IaMbvAlgp0bBYt0NNSTcAm
1252364574,هواري البلد #بتاع_هدوم,2023-06-13 21:14:35+00:00,"لما أقولك اني فارق 💫 تعرف اني فارق 💫 بشويه حلوين قوي عن المنافسين 🤠 لما اقولك انك 🎇 
ترنج الشورت رايح مصيف 💥 قاعد في البيت 🎉 نازل 😎 نازله معاك 💯 عارف اقولك لو رحت محل في اي مكان هيقولك كام 😉 مش اقل من ٢٠٠ يكون عامل معاك واجب اليومين دول 🤩 احب اقولك ده عامل عليه عروض 125

ايوه 125 الترنج القطعتين ده 
 بس 🤫 صدق او لا تصدق 💪 صحبك https://t.me/fashion_elhwarhiبيقولك اللي بيتعامل معانا 👑 هناخد 💫 معانا  😎  أحجز واتس 
01110755022 
علشان ده هيطير وعندي منه عدد قليل جدا 
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇 
وتستفيد اكتر  
https://t.me/fashion_elhwarhi"
1554592467,Yahiayahi,2023-06-13 13:38:09+00:00,ينورا
1554592467,Yahiayahi,2023-06-13 13:38:07+00:00,ي حد محتاج تشرتات رياضيه بسعر اقل من اي حته في مصر
1554592467,Yahiayahi,2023-06-13 13:37:54+00:00,https://chat.whatsapp.com/IaMbvAlgp0bBYt0NNSTcAm
1252364574,هواري البلد #بتاع_هدوم,2023-06-13 10:00:13+00:00,"تشرت اوفر سايز 😉 كما يجب أن يكون 💥 شغلنا 👑 علي الطبيعه 🤫 أقولك علي حاجه ⚡ موجود منه خامات كتير 🖐️ اخوك جابه قطن 💯 والضهر بتاعه فوطه 😍 الناس اللي بتلبس هي اللي هتفهم يعني اي الظهر فوطه 😍  وعلشان كده انا محطم في سعر 🤠 عارف مفيش لا محل ولا مول 🎇 ولا فرشه في السوق لو عندها الشغل 🎉 هتطلع وتضيع بسعر ده 😉 
تشرت اوفر سايز 😉 بيزك علي النسل الظهر فوطه 😍 الخام قطن 💯 صافي 💥 ممنوعات ياصحبي 😂 
اي تشرت 150 بدلا 325
والمفاجأة 
القطعتين 200
متاح ألوان أورانج وموف 👑 
احجز واتس بسرعه
01110755022
 واعمل انضمام لي هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇 
 https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-06-12 20:41:22+00:00,"لما أقولك اني بعمل عظمه تصدق 
ولما بنغيب مش بنغيب اونطه 💥 
لكل وأحد مش بيعرف يركب طقم انا جيبلك طقمك جاهز   وارخص سعر في مصر 💥 ومستورد 💯 مستورد 
ولما اعمل عرض عرض يسمع مصر كلها 💯 وجميع محلات مصر 💥 مش تعرف تعمل كده 😉 لنصنع لي نفسنا 🎲 علشان كده  بقولك انت بتتعمل معا يد أوله  
تعالي اقولك العرض
بنطلون ديسكوير فاشون 💯 مستورد 
 
معا بنطلون كارجو 😍  مش بس كده بص علي تفاصيل القطعه مستورد 🇹🇷 
تشرت قطن صافي 💯 البرق خام مستورد 💯 
كوتشي كونفرس 🤫⚒️
طبعا لو رحت محل واخدت طقم واحد هيقولك 1000 أو 1100 ده سعر الطقم يكون عامل معاك الصح 🖐️
انا بقولك كل العرض ده ⚡🤠 
Number one بيقولك 😎 في الأيام وسعر الدولار والبنزين 
جاي اقولك صاحب البرامج بيقولك 😎 
790  
لغيط يوم الخميس واللي يلحق 
يعني بدلا 2000
جنيه
انا بقولك 790 
يعني خصم %70  الحق واعمل حجز علشان بيطير
رقم حجز الواتس فقط 
01110755022
شغل العيد 
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-06-12 20:33:51+00:00,"انا كينج اللعبه لو تعرف تجيب ⚡ شغلنا 👑 من اي مكان في مصر 💥 بسعرنا 🤩 تعالي خد ببلاش 😉 
تروح مول تروح محل تنزل سوق الجمعه 🤫 أتحداك والناس اللي بتقولي مستحيل انا العروض بنزلها بتخلص في يومها 💪 علشان الكوالتي غير مليش ذنب انك بيضحك عليك 🤠 خليك عايش اجنبي في بلدك 😘 وسيب لينا الناس اللي خايفه علي فلوسها 👐 
احنا كينج اللعبه 🎲 اخوك بيقولك 😎 بفضل 🎇 الله مش شايف حد معا ⚡ تعالي اقولك 😍 محتويات العرض 
بنطلون ck كارجو مستورد 🇹🇷 لو رحت محل اي مكان في مصر مش اقل من 700 
تشرت قطن صافي 💯 تركي 🇹🇷 أقل حاجه 500
كونفرس 🤫 بلاش أقولك 
ممكن 400 ياله 😂 
العروض معانا 👑 
كل ده 570 فقط تحلق تفكر 
الموضوع فاضل منه 3 قطع سعيد الحظ اللي يحلق 💪 
أحجز واتس معانا 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
 https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-06-10 17:24:22+00:00,"انا كينج اللعبه لو تعرف تجيب ⚡ شغلنا 👑 من اي مكان في مصر 💥 بسعرنا 🤩 تعالي خد ببلاش 😉 
تروح مول تروح محل تنزل سوق الجمعه 🤫 أتحداك والناس اللي بتقولي مستحيل انا العروض بنزلها بتخلص في يومها 💪 علشان الكوالتي غير مليش ذنب انك بيضحك عليك 🤠 خليك عايش اجنبي في بلدك 😘 وسيب لينا الناس اللي خايفه علي فلوسها 👐 
احنا كينج اللعبه 🎲 اخوك بيقولك 😎 بفضل 🎇 الله مش شايف حد معا ⚡ تعالي اقولك 😍 محتويات العرض 
بنطلون ck كارجو مستورد 🇹🇷 لو رحت محل اي مكان في مصر مش اقل من 700 
تشرت قطن صافي 💯 تركي 🇹🇷 أقل حاجه 500
كونفرس 🤫 بلاش أقولك 
ممكن 400 ياله 😂 
العروض معانا 👑 
كل ده 570 فقط تحلق تفكر 
الموضوع فاضل منه 3 قطع سعيد الحظ اللي يحلق 💪 
أحجز واتس معانا 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
 https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-06-06 22:24:06+00:00,"لما أقولك شغلنا 👑 شغل برندات 💥 هات حد يعمل زينا ⚡ وانا أقوله ياعمنا 🖐️ السكوت في حرم الجمال جمال 😉 الكلام معانا علي تحطيم اسعار المتسورد 😍 مش بعملك عروض علي المصري 💪 دي المعدله الاصعب في الشغلانة 😎 كلها عندها لبس 💫 بس مش زي اللي عندنا لان انا بقولك اللي بتشتري بره 🤫 عندي بربع تمنه 🌏 واسال في القاره مش في مصر 😉
تشرت مستورد قطن صافي 💯 
ده في اي محل مستورد 🇹🇷 هتلاقي من 450 لي 500🤩 
والبنطلون الفاشون بي 450 و 500⚡ 
يعني تشرت وبنطلون بس 1000 بره 🖐️
تعالي عندنا أقولك تفاصيل عروضنا اللي بفضل الله بتشوفه النهارده بيخلص بكرا إنشاء الله 🎇 بسبب قوه العرض
تشرت مستورد 🇹🇷 قطن 100% مستورد 🇹🇷
معا بنطلون مستورد فاشون 
وكوتشي كونفرس 🤫 
كل ده  
600 فقط في العرض بدلا من 1200
بنص السعر يا صاحبي 
أحجز واتس معانا 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
1613338734,,2023-06-06 21:58:50+00:00,هو ليه حريم باب الشعريه والضاهر شراميط
1252364574,هواري البلد #بتاع_هدوم,2023-06-06 21:19:10+00:00,"لما أقولك شغلنا 👑 شغل برندات 💥 هات حد يعمل زينا ⚡ وانا أقوله ياعمنا 🖐️ السكوت في حرم الجمال جمال 😉 الكلام معانا علي تحطيم اسعار المتسورد 😍 مش بعملك عروض علي المصري 💪 دي المعدله الاصعب في الشغلانة 😎 كلها عندها لبس 💫 بس مش زي اللي عندنا لان انا بقولك اللي بتشتري بره 🤫 عندي بربع تمنه 🌏 واسال في القاره مش في مصر 😉
تشرت مستورد قطن صافي 💯 
ده في اي محل مستورد 🇹🇷 هتلاقي من 450 لي 500🤩 
والبنطلون الفاشون بي 450 و 500⚡ 
يعني تشرت وبنطلون بس 1000 بره 🖐️
تعالي عندنا أقولك تفاصيل عروضنا اللي بفضل الله بتشوفه النهارده بيخلص بكرا إنشاء الله 🎇 بسبب قوه العرض
تشرت مستورد 🇹🇷 قطن 100% مستورد 🇹🇷
معا بنطلون مستورد فاشون 
وكوتشي كونفرس 🤫 
كل ده  
600 فقط في العرض بدلا من 1200
بنص السعر يا صاحبي 
أحجز واتس معانا 01110755022
واعمل انضمام لي القناه هتلاقي عليها كل موديلاتنا والعروض 🌏 أول بأول 💪 هنأ 👇
https://t.me/fashion_elhwarhi"
1252364574,هواري البلد #بتاع_هدوم,2023-06-05 22:27:28+00:00,"ملوك الشغلانة 💥 وأحنا عارفين 💯 
بدل ما تعمل طقم 🤫 احنا بنقولك الطقم بتاعك عندنا ⚒️ مستورد 🇹🇷 في مستورد 🖐️ الكلام معانا 👑 علي عروض لغيط يوم الخميس 😎 اللي بيلحق كسبان 💥 واسال بره وخلينا اخر ناس في مصر 😘 سواء في مول او محل او حتي فرشه 💫 اخوك بيقولك مفيش منافس بفضل 🎇 الله متاح الشحن علشان الناس كلها تستفاد من العروض 🤩 تعالي اقولك محتويات العرض 💯
بنطلون فاشون 💯 ديسكوير 😱 
بره انت بتروح تشتريه مش اقل. من 400 لي 450 💪 
تشرت جكار 😎 كلام في خلصان من فنش لي كل حاجه اتفرج على التفاصيل 
مش أقل من 250 لي 300 😉 
نيجي لي الكوتشي بردوا خلصان الكلام معانا 👑 علي ترند الموسم 🤫 كونفرس 🎲 
بره من 400و 300
يعني لو عملت طقم بره هيكلفك مش اقل حاجه 1000 جنيه 💪 
Number one 🖐️ 
لما نقولك احنا بابا الشغلانة 💥 تعرف  

كل اللي انت شايفه بدلا 1000 و 1100 بره العرض عندنا 
575 فقط ايوه ولله صدق اولا تصدق وتحلق أو مش تلحق ⚡ 
كلها لما بتعمل عروض مش بتعمل شحن بس بقولك علشان تستفاد من العروض 🤩 متاح شحن 
أحجز واتس بسرعه 01110755022
اخر كميه منه 
575 ممنوعات ياصحبي 😂 
https://t.me/fashion_elhwarhi"
5130063932,ليه تتعبى نفسك وتنزلى ...مع أنك ممكن تعملى جلسه برايفت 😍 كابتن عمار,2023-06-03 18:26:11+00:00,
1232303891,,2023-05-20 22:39:28+00:00,
959034039,amen saleh,2023-05-20 15:18:24+00:00,
